"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged"
1261548829,"http://www.tropicos.org/Specimen/880066",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","880066","Moreno 16560","P. P. Moreno","PRESENT",1982-06-19,1982,6,19,,,,"NI","Boaco",,,"San Antonio, 2 km al SE de Boaquito.","Nicaragua","Boaco","Santa Lucía",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.43333,-85.73333,"MORENO",16560,"ACHATOCARPACEAE_MORENO_16560",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.43333,-85.73333,"","","","FALSE"
1261553490,"http://www.tropicos.org/Specimen/884398",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","884398","Moreno 16596","P. P. Moreno","PRESENT",1982-06-19,1982,6,19,,,,"NI","Boaco",,,"2 km al NE de Boaquito.","Nicaragua","Boaco","Santa Lucía",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.46666,-85.73333,"MORENO",16596,"ACHATOCARPACEAE_MORENO_16596",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.46666,-85.73333,"","","","FALSE"
1261836860,"http://www.tropicos.org/Specimen/912751",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","912751","Moreno 16925","P. P. Moreno","PRESENT",1982-07-23,1982,7,23,,,,"NI","Managua",,,"Peninsula de Chiltepe, Punta Chiltepe, 1 km al S de Tamagás","Nicaragua","Managua","Mateare",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.25,-86.3,"MORENO",16925,"ACHATOCARPACEAE_MORENO_16925",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.25,-86.3,"","","","FALSE"
1261462784,"http://www.tropicos.org/Specimen/742009",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","742009","Moreno 1757","P. P. Moreno","PRESENT",1980-08-15,1980,8,15,,,,"NI","Managua",,,"Peninsula de Chiltepe, falda de los Cerros Cuape, al SE de Hacienda El Tamagás","Nicaragua","Managua","Mateare",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.25,-86.33333,"MORENO",1757,"ACHATOCARPACEAE_MORENO_1757",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.25,-86.33333,"","","","FALSE"
1261461195,"http://www.tropicos.org/Specimen/740517",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","740517","Moreno 1785","P. P. Moreno","PRESENT",1980-08-15,1980,8,15,,,,"NI","Managua",,,"Peninsula de Chiltepe, 1.5 km al S de Hacienda El Tamagás","Nicaragua","Managua","Mateare",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.26666,-86.31666,"MORENO",1785,"ACHATOCARPACEAE_MORENO_1785",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.26666,-86.31666,"","","","FALSE"
1261461899,"http://www.tropicos.org/Specimen/741190",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741190","Moreno 19669","P. P. Moreno","PRESENT",1983-01-18,1983,1,18,,,,"NI","Rivas",,,"Isla Ometepe, Balgüe","Nicaragua","Lago Nicaragua","Lago de Nicaragua",,"C. Todzia",1987-01-01,"Achatocarpus nigricans Triana",11.48333,-85.5,"MORENO",19669,"ACHATOCARPACEAE_MORENO_19669",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,11.48333,-85.5,"","","","FALSE"
1261462114,"http://www.tropicos.org/Specimen/741356",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741356","Moreno 21436","P. P. Moreno","PRESENT",1983-06-06,1983,6,6,,,,"NI","Managua",,,"La Mojarra","Nicaragua","Managua","San Francisco Libre",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.58333,-86.35,"MORENO",21436,"ACHATOCARPACEAE_MORENO_21436",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.58333,-86.35,"","","","FALSE"
1261462149,"http://www.tropicos.org/Specimen/741396",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741396","Moreno 21525","P. P. Moreno","PRESENT",1983-06-14,1983,6,14,,,,"NI","Boaco",,,"Hacienda San Antonio, carretera a Boaquito","Nicaragua","Boaco","Santa Lucía",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.43333,-85.73333,"MORENO",21525,"ACHATOCARPACEAE_MORENO_21525",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.43333,-85.73333,"","","","FALSE"
1261462125,"http://www.tropicos.org/Specimen/741409",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741409","Moreno 21553","P. P. Moreno","PRESENT",1983-06-04,1983,6,4,,,,"NI","Boaco",,,"2 km N de Boaquito","Nicaragua","Boaco","Santa Lucía",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.46666,-85.73333,"MORENO",21553,"ACHATOCARPACEAE_MORENO_21553",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.46666,-85.73333,"","","","FALSE"
1261461930,"http://www.tropicos.org/Specimen/741215",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741215","Moreno 22121","P. P. Moreno","PRESENT",1983-09-15,1983,9,15,,,,"NI","Rivas",,,"Isla de Ometepe, La Argentina","Nicaragua","Rivas","Altagracia",,"C. Todzia",1987-01-01,"Achatocarpus nigricans Triana",11.45,-85.53333,"MORENO",22121,"ACHATOCARPACEAE_MORENO_22121",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,11.45,-85.53333,"","","","FALSE"
1261461907,"http://www.tropicos.org/Specimen/741182",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741182","Moreno 24339","P. P. Moreno","PRESENT",1984-07-16,1984,7,16,,,,"NI","Boaco",,,"Finca San Antonio, 9 km al SW de Boaco","Nicaragua","Boaco","Santa Lucía",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.43333,-85.73333,"MORENO",24339,"ACHATOCARPACEAE_MORENO_24339",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.43333,-85.73333,"","","","FALSE"
1261462073,"http://www.tropicos.org/Specimen/741325",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741325","Moreno 24871","P. P. Moreno","PRESENT",1984-10-02,1984,10,2,,,,"NI","Boaco",,,"2 km al NE de San José de los Remates","Nicaragua","Boaco","San José de los Remates",,"C. Todzia",1987-01-01,"Achatocarpus nigricans Triana",12.61666,-85.75,"MORENO",24871,"ACHATOCARPACEAE_MORENO_24871",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,12.61666,-85.75,"","","","FALSE"
1260399431,"http://www.tropicos.org/Specimen/3025361",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","3025361","Moreno 28926","P. P. Moreno","PRESENT",1998-02-20,1998,2,20,,,,"NI","Estelí",,,"Km 166, carretera a Kukamonga","Nicaragua","Estelí","Estelí",,"W.D. Stevens",2006-01-01,"Achatocarpus nigricans Triana",13.23333,-86.35,"MORENO",28926,"ACHATOCARPACEAE_MORENO_28926",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,13.23333,-86.35,"","","","FALSE"
3107155469,,"es","Universidad Pedagógica y Tecnológica de Colombia (UPTC)","UPTC-H","Universidad Pedagógica y Tecnológica de Colombia","PRESERVED_SPECIMEN",,"DAMORENO3082","Moreno Gaona, D. A.;Díaz Pérez, C. N.;Gil Novoa, J. E.;Olaya, A.;J. A.","PRESENT",2015-07-25,2015,7,25,,,,"CO","Cesar","Gamarra","Gamarra","Palenquillo","Colombia","Cesar","Gamarra",,,,"Achatocarpus nigricans Triana",8.433811,-73.725508,"MORENO",3082,"ACHATOCARPACEAE_MORENO_3082",-1,8,7,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,8.433811,-73.725508,"","","","FALSE"
1261461849,"http://www.tropicos.org/Specimen/741166",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741166","Moreno 8962","P. P. Moreno;James E. Henrich","PRESENT",1981-06-02,1981,6,2,,,,"NI","Managua",,,"Volcán de Chiltepe","Nicaragua","Managua","Mateare",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.23333,-86.3,"MORENO",8962,"ACHATOCARPACEAE_MORENO_8962",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus gracilis","divergent identifications",2,TRUE,12.23333,-86.3,"{""Ctrl_gbifID"":[{""value"":""1261461849"",""freq"":1},{""value"":""3829947054"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus gracilis H.Walter"",""freq"":1},{""value"":""Achatocarpus pubescens C.H.Wright"",""freq"":1}],""Ctrl_recordedBy"":[{""value"":""P. Moreno; J. Henrich"",""freq"":1},{""value"":""P. P. Moreno;James E. Henrich"",""freq"":1}],""Ctrl_recordNumber"":[{""value"":""8962"",""freq"":1},{""value"":""Moreno 8962"",""freq"":1}],""Ctrl_identifiedBy"":[{""value"":""C. Todziz"",""freq"":1},{""value"":""Gerrit Davidse, 2002 (MO)"",""freq"":1}],""Ctrl_dateIdentified"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_institutionCode"":[{""value"":""MISSA"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500150"",""freq"":1},{""value"":""500163"",""freq"":1}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus gracilis"",""freq"":1},{""value"":""Achatocarpus pubescens"",""freq"":1}],""wcvp_taxon_authors"":[{""value"":""C.H.Wright"",""freq"":1},{""value"":""H.Walter"",""freq"":1}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""1981"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Managua"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Volcán de Chiltepe"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_countryCode"":[{""value"":""NI"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""1981-06-02"",""freq"":2}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""Nicaragua"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Managua"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""Mateare"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":2.0}]}","{""Ctrl_gbifID"":[""1261461849"",""3829947054;[3829947054]""],""Ctrl_scientificName"":[""Achatocarpus pubescens C.H.Wright"",""Achatocarpus gracilis H.Walter;[3829947054]""],""Ctrl_recordedBy"":[""P. P. Moreno;James E. Henrich"",""P. Moreno; J. Henrich;[3829947054]""],""Ctrl_recordNumber"":[""Moreno 8962"",""8962;[3829947054]""],""Ctrl_identifiedBy"":[""Gerrit Davidse, 2002 (MO)"",""C. Todziz;[3829947054]""],""Ctrl_institutionCode"":[""MO"",""MISSA;[3829947054]""],""wcvp_plant_name_id"":[""500163"",""500150;[3829947054]""],""wcvp_taxon_name"":[""Achatocarpus pubescens"",""Achatocarpus gracilis;[3829947054]""],""wcvp_taxon_authors"":[""C.H.Wright"",""H.Walter;[3829947054]""]}","","FALSE"
1261461881,"http://www.tropicos.org/Specimen/741173",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741173","Moreno 8970","P. P. Moreno;James E. Henrich","PRESENT",1981-06-02,1981,6,2,,,,"NI","Managua",,,"3 km de Jiloá sobre la carretera a Tamagás","Nicaragua","Managua","Mateare",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.25,-86.31666,"MORENO",8970,"ACHATOCARPACEAE_MORENO_8970",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.25,-86.31666,"","","","FALSE"
1261462009,"http://www.tropicos.org/Specimen/741282",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741282","Moreno 9205","P. P. Moreno","PRESENT",1981-06-18,1981,6,18,,,,"NI","Matagalpa",,,"Cuajiniquilapa, 4 km de la Carretera Panamericana Norte sobre la carretera a Terrabona","Nicaragua","Matagalpa","Ciudad Darío",,"W.D. Stevens",2007-01-01,"Achatocarpus pubescens C.H.Wright",12.73333,-86.06666,"MORENO",9205,"ACHATOCARPACEAE_MORENO_9205",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.73333,-86.06666,"","","","FALSE"
1261462103,"http://www.tropicos.org/Specimen/741361",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","741361","Moreno 9323","P. P. Moreno","PRESENT",1981-06-18,1981,6,18,,,,"NI","Matagalpa",,,"El Ojo de Agua, 12 km de la Carretera Panamericana Norte sobre la carretera a Terrabona","Nicaragua","Matagalpa","Terrabona",,"Gerrit Davidse, 2002 (MO)",,"Achatocarpus pubescens C.H.Wright",12.76666,-86,"MORENO",9323,"ACHATOCARPACEAE_MORENO_9323",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,12.76666,-86,"","","","FALSE"
4061506874,"http://www.tropicos.org/Specimen/102123411",,"SI","Tropicos","Tropicos","PRESERVED_SPECIMEN","102123411","Morrone 909","Osvaldo Morrone;Norma B. Deginani;Ana M. Cialdella","PRESENT",1996-02-16,1996,2,16,,,,"AR","Misiones",,"General Manuel Belgrano","Ruta Nac. 14, 33 km de Bernardo de Irigoyen, camino a Tobuna","Argentina","Misiones","San Pedro",,"Múlgura de Romero, M. E., //",1996-01-01,"Achatocarpus praecox Griseb.",-26.4,-53.81666,"MORRONE",909,"ACHATOCARPACEAE_MORRONE_909",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-26.4,-53.81666,"{""Ctrl_gbifID"":[{""value"":""1259759336"",""freq"":1},{""value"":""4061506874"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus praecox Griseb."",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""Osvaldo Morrone;Norma B. Deginani;Ana M. Cialdella"",""freq"":2}],""Ctrl_recordNumber"":[{""value"":""Morrone 909"",""freq"":2}],""Ctrl_identifiedBy"":[{""value"":""Múlgura de Romero, M. E., //"",""freq"":2}],""Ctrl_dateIdentified"":[{""value"":""1996-01-01"",""freq"":2}],""Ctrl_institutionCode"":[{""value"":""MO"",""freq"":1},{""value"":""SI"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":2}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500159"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus praecox"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""Griseb."",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""1996"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Misiones"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Ruta Nac. 14, 33 km de Bernardo de Irigoyen, camino a Tobuna"",""freq"":2}],""Ctrl_countryCode"":[{""value"":""AR"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""1996-02-16"",""freq"":2}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""Argentina"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Misiones"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""San Pedro"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":2.0}]}","{""Ctrl_gbifID"":[""4061506874"",""1259759336;[1259759336]""],""Ctrl_institutionCode"":[""SI"",""MO;[1259759336]""]}","","FALSE"
1257823452,"http://www.tropicos.org/Specimen/100476730",,"LPB","Tropicos","Tropicos","PRESERVED_SPECIMEN","100476730","Mosqueira 7","E. Mosqueira;I. Loza;E. Renjifo;R. Villanueva;Lander Cuevas","PRESENT",2012-04-24,2012,4,24,,,,"BO","La Paz",,"Franz Tamayo","Area Natural de Manejo Integrado Madidi, comunidad Virgen del Rosario, arroyo Yarimita.","Bolivia","La Paz","Franz Tamayo","Apolo","L. Cayola (LPB)",2012-01-01,"Achatocarpus praecox Griseb.",-14.541444,-68.690139,"MOSQUEIRA",7,"ACHATOCARPACEAE_MOSQUEIRA_7",-3,8,5,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-14.541444,-68.690139,"","","","FALSE"
2629778649,"Van der Heiden A. M., M. Ruiz-Guerrero y M. E. García-Armenta. 2019. Inventario multitaxonómico (plantas, crustáceos y vertebrados) del APFF Meseta de Cacaxtla, Sinaloa, México. Centro de Investigación en Alimentación y Desarrollo A. C. Bases de datos SNIB-CONABIO, proyecto PJ010. Ciudad de México","es","CIAD","HCIAD","Inventario multitaxonómico (plantas, crustáceos y vertebrados) del APFF Meseta de Cacaxtla, Sinaloa, México","PRESERVED_SPECIMEN","NO DISPONIBLE",,"MRG; MEGA; PMM","PRESENT",2017-11-22,2017,11,22,"Estuarino: vena de estero y zona inundable de marisma",,,"MX","Sinaloa",,"SAN IGNACIO","APFF Meseta de Cacaxtla, estero el Pozole, encierro camaronícola La Flor del Océano, vena sur del estero rumbo al poblado El Pozole","México","Sinaloa","San Ignacio",,"MRG",,"Phaulothamnus spinescens A.Gray",23.609383,-106.7486,"MRG",,"ACHATOCARPACEAE_MRG_",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,23.609383,-106.7486,"","","","FALSE"
2629778414,"Van der Heiden A. M., M. Ruiz-Guerrero y M. E. García-Armenta. 2019. Inventario multitaxonómico (plantas, crustáceos y vertebrados) del APFF Meseta de Cacaxtla, Sinaloa, México. Centro de Investigación en Alimentación y Desarrollo A. C. Bases de datos SNIB-CONABIO, proyecto PJ010. Ciudad de México","es","CIAD","HCIAD","Inventario multitaxonómico (plantas, crustáceos y vertebrados) del APFF Meseta de Cacaxtla, Sinaloa, México","PRESERVED_SPECIMEN","NO DISPONIBLE",,"MRG; MEGA; AYVC","PRESENT",2018-01-25,2018,1,25,"Parte baja de la loma adjunta a arroyo temporal",,,"MX","Sinaloa",,"SAN IGNACIO","APFF Meseta de Cacaxtla, arroyo El Tule, loma cercana al cauce del arroyo","México","Sinaloa","San Ignacio",,"MRG",,"Phaulothamnus spinescens A.Gray",23.574217,-106.672633,"MRG",,"ACHATOCARPACEAE_MRG_",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,23.574217,-106.672633,"","","","FALSE"
2629778298,"Van der Heiden A. M., M. Ruiz-Guerrero y M. E. García-Armenta. 2019. Inventario multitaxonómico (plantas, crustáceos y vertebrados) del APFF Meseta de Cacaxtla, Sinaloa, México. Centro de Investigación en Alimentación y Desarrollo A. C. Bases de datos SNIB-CONABIO, proyecto PJ010. Ciudad de México","es","CIAD","HCIAD","Inventario multitaxonómico (plantas, crustáceos y vertebrados) del APFF Meseta de Cacaxtla, Sinaloa, México","PRESERVED_SPECIMEN","NO DISPONIBLE",,"MRG; MEGA","PRESENT",2017-08-10,2017,8,10,"Ripario: arroyo de corriente temporal, época de estiaje",,,"MX","Sinaloa",,"SAN IGNACIO","APFF Meseta de Cacaxtla, Rancho Santa Rosa, arroyo Santa Rosa","México","Sinaloa","San Ignacio",,"AS",,"Phaulothamnus spinescens A.Gray",23.65935,-106.613283,"MRG",,"ACHATOCARPACEAE_MRG_",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,23.65935,-106.613283,"","","","FALSE"
