"Ctrl_gbifID","Ctrl_bibliographicCitation","Ctrl_language","Ctrl_institutionCode","Ctrl_collectionCode","Ctrl_datasetName","Ctrl_basisOfRecord","Ctrl_catalogNumber","Ctrl_recordNumber","Ctrl_recordedBy","Ctrl_occurrenceStatus","Ctrl_eventDate","Ctrl_year","Ctrl_month","Ctrl_day","Ctrl_habitat","Ctrl_fieldNotes","Ctrl_eventRemarks","Ctrl_countryCode","Ctrl_stateProvince","Ctrl_municipality","Ctrl_county","Ctrl_locality","Ctrl_level0Name","Ctrl_level1Name","Ctrl_level2Name","Ctrl_level3Name","Ctrl_identifiedBy","Ctrl_dateIdentified","Ctrl_scientificName","Ctrl_decimalLatitude","Ctrl_decimalLongitude","Ctrl_nameRecordedBy_Standard","Ctrl_recordNumber_Standard","Ctrl_key_family_recordedBy_recordNumber","Ctrl_geospatial_quality","Ctrl_verbatim_quality","Ctrl_moreInformativeRecord","Ctrl_coordinates_validated_by_gbif_issue","wcvp_plant_name_id","wcvp_taxon_rank","wcvp_taxon_status","wcvp_family","wcvp_taxon_name","wcvp_taxon_authors","wcvp_reviewed","wcvp_searchNotes","parseGBIF_digital_voucher","parseGBIF_duplicates","parseGBIF_num_duplicates","parseGBIF_non_groupable_duplicates","parseGBIF_duplicates_grouping_status","parseGBIF_unidentified_sample","parseGBIF_sample_taxon_name","parseGBIF_sample_taxon_name_status","parseGBIF_number_taxon_names","parseGBIF_useful_for_spatial_analysis","parseGBIF_decimalLatitude","parseGBIF_decimalLongitude","parseGBIF_freq_duplicate_or_missing_data","parseGBIF_duplicates_map","parseGBIF_merged_fields","parseGBIF_merged","parseGBIF_dataset_result"
1258830152,"http://www.tropicos.org/Specimen/1596946",,"MO","Tropicos","Tropicos","PRESERVED_SPECIMEN","1596946","Chorley 185","Mary Chorley","PRESENT",1991-09-11,1991,9,11,,,,"HN","Olancho",,"Catacamas","Beside unpaved mountain road in coffee plantations, 7-9 km from Catacamas to NE.","Honduras","Olancho","Catacamas",,,,"Achatocarpus nigricans Triana",14.89694,-85.88611,"CHORLEY",185,"ACHATOCARPACEAE_CHORLEY_185",-3,8,5,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,14.89694,-85.88611,"{""Ctrl_gbifID"":[{""value"":""1258830152"",""freq"":1},{""value"":""3043041687"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus nigricans Triana"",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""Chorley"",""freq"":1},{""value"":""Mary Chorley"",""freq"":1}],""Ctrl_recordNumber"":[{""value"":""185"",""freq"":1},{""value"":""Chorley 185"",""freq"":1}],""Ctrl_identifiedBy"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_dateIdentified"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_institutionCode"":[{""value"":""GB"",""freq"":1},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""GB"",""freq"":1},{""value"":""Tropicos"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_language"":[{""value"":""empty"",""freq"":2.0}],""wcvp_plant_name_id"":[{""value"":""500156"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus nigricans"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""Triana"",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""1991"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Olancho"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Beside unpaved mountain road in coffee plantations, 7-9 km from Catacamas to NE."",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_countryCode"":[{""value"":""HN"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""1991-09-11"",""freq"":2}],""Ctrl_habitat"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_level0Name"":[{""value"":""Honduras"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Olancho"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""Catacamas"",""freq"":1},{""value"":""Santa Maria del Real"",""freq"":1}],""Ctrl_level3Name"":[{""value"":""empty"",""freq"":2.0}]}","{""Ctrl_gbifID"":[""1258830152"",""3043041687;[3043041687]""],""Ctrl_recordedBy"":[""Mary Chorley"",""Chorley;[3043041687]""],""Ctrl_recordNumber"":[""Chorley 185"",""185;[3043041687]""],""Ctrl_institutionCode"":[""MO"",""GB;[3043041687]""],""Ctrl_collectionCode"":[""Tropicos"",""GB;[3043041687]""],""Ctrl_level2Name"":[""Catacamas"",""Santa Maria del Real;[3043041687]""]}","","FALSE","in"
2629505544,"Avendaño-Reyes, S., I. Acosta R. 2019. Digitalización y sistematización de las colecciones biológicas del INECOL. Instituto Nacional de Ecología, A.C. Base de datos SNIB-CONABIO_Herbario XAL, Proyectos No. ME014, AA002, U021, L090, K004, E008 y P026. Ciudad de México","es","INECOL","XAL","Digitalización y sistematización de las colecciones biológicas del INECOL","PRESERVED_SPECIMEN","107750",,"K. Cíntora R.; B. Sánchez G.","PRESENT",2001-05-22,2001,5,22,"Selva baja caducifolia",,,"MX","Veracruz de ignacio de la llave",,"VEGA DE ALATORRE","Rancho Cruz Azul, 4 km al NW de Rancho Nuevo","México","Veracruz","Vega de Alatorre",,"K. Cíntora R.",,"Achatocarpus nigricans Triana",19.931667,-96.574167,"CINTORA",,"ACHATOCARPACEAE_CINTORA_",-1,7,6,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,19.931667,-96.574167,"","","","FALSE","in"
2422380311,,,"UCR",,,"PRESERVED_SPECIMEN",,"690829--03","O.F. Clarke; W. Jonas, K. Clarke, C. McNeil, Carol Simon","PRESENT",1969-08-29,1969,8,29,"Desert scrub with Acacia and cacti dominant; collected Cissus trifoliata, Desmanthus covillei, Phaulothamnus spinescens, Karwinskia parvifolia, Pectis coulteri, Jatropha cardiophylla, Guaiacum coulteri, Cordia parvifolia, Commicarpus scandens.",,,"MX","Sonora",,"Navojoa","Campsite 3 of trip, on dirt road west off Mex Hwy 15 in a dumping area, just south of Navojoa, just north of Bacabachi","México","Sonora","Navojoa",,"O.F. Clarke",,"Phaulothamnus spinescens A.Gray",26.93333,-109.42889,"CLARKE",69082903,"ACHATOCARPACEAE_CLARKE_69082903",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.93333,-109.42889,"","","","FALSE","in"
1929088928,,"en","NY","NY","Vascular plants","PRESERVED_SPECIMEN","3107739","3842","J. L. Clark","PRESENT",1997-01-22,1997,1,22,"Transitional zone between Dry Forest and Secondary Fog Forest.",,,"EC","Guayas",,"Yaguachi Canton","Reserva Comunal Loma Alta, 5 km NW of Suspiro.","Ecuador","Santa Elena","Santa Elena","Colonche",,,"Achatocarpus pubescens C.H.Wright",-1.88,-80.62,"CLARK",3842,"ACHATOCARPACEAE_CLARK_3842",-3,8,5,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,TRUE,2,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-1.88,-80.62,"{""Ctrl_gbifID"":[{""value"":""1258481285"",""freq"":1},{""value"":""1929088928"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus pubescens C.H.Wright"",""freq"":2}],""Ctrl_recordedBy"":[{""value"":""J. L. Clark"",""freq"":1},{""value"":""John L. Clark;et al."",""freq"":1}],""Ctrl_recordNumber"":[{""value"":""3842"",""freq"":1},{""value"":""Clark 3842"",""freq"":1}],""Ctrl_identifiedBy"":[{""value"":""C. Bonifaz (GUAY)"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_dateIdentified"":[{""value"":""1997-01-01"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_institutionCode"":[{""value"":""MO"",""freq"":1},{""value"":""NY"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""NY"",""freq"":1},{""value"":""Tropicos"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1},{""value"":""Vascular plants"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1},{""value"":""Vascular plants"",""freq"":1}],""Ctrl_language"":[{""value"":""en"",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""wcvp_plant_name_id"":[{""value"":""500163"",""freq"":2}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":2}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":2}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":2}],""wcvp_taxon_name"":[{""value"":""Achatocarpus pubescens"",""freq"":2}],""wcvp_taxon_authors"":[{""value"":""C.H.Wright"",""freq"":2}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":2}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":2}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_year"":[{""value"":""1997"",""freq"":2}],""Ctrl_stateProvince"":[{""value"":""Guayas"",""freq"":2}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":2.0}],""Ctrl_locality"":[{""value"":""Reserva Comunal Loma Alta, 5 km NW of Suspiro."",""freq"":1},{""value"":""Reserva Comunal Loma Alta, 5 km NW of Suspiro. Transitional zone between Dry Forest and Secondary Fog Forest."",""freq"":1}],""Ctrl_countryCode"":[{""value"":""EC"",""freq"":2}],""Ctrl_eventDate"":[{""value"":""1997-01-22"",""freq"":2}],""Ctrl_habitat"":[{""value"":""Transitional zone between Dry Forest and Secondary Fog Forest."",""freq"":1.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_level0Name"":[{""value"":""Ecuador"",""freq"":2}],""Ctrl_level1Name"":[{""value"":""Santa Elena"",""freq"":2}],""Ctrl_level2Name"":[{""value"":""Santa Elena"",""freq"":2}],""Ctrl_level3Name"":[{""value"":""Colonche"",""freq"":2}]}","{""Ctrl_gbifID"":[""1929088928"",""1258481285;[1258481285]""],""Ctrl_recordedBy"":[""J. L. Clark"",""John L. Clark;et al.;[1258481285]""],""Ctrl_recordNumber"":[""3842"",""Clark 3842;[1258481285]""],""Ctrl_identifiedBy"":["""",""C. Bonifaz (GUAY);[1258481285]""],""Ctrl_dateIdentified"":["""",""1997-01-01;[1258481285]""],""Ctrl_institutionCode"":[""NY"",""MO;[1258481285]""],""Ctrl_collectionCode"":[""NY"",""Tropicos;[1258481285]""],""Ctrl_datasetName"":[""Vascular plants"",""Tropicos;[1258481285]""],""Ctrl_datasetName"":[""Vascular plants"",""Tropicos;[1258481285]""],""Ctrl_locality"":[""Reserva Comunal Loma Alta, 5 km NW of Suspiro."",""Reserva Comunal Loma Alta, 5 km NW of Suspiro. Transitional zone between Dry Forest and Secondary Fog Forest.;[1258481285]""]}","","FALSE","in"
1928046909,,"en","NY","NY","Vascular plants","PRESERVED_SPECIMEN","2592784","1034","E. U. Clover","PRESENT",1933-05-03,1933,5,3,,,,"US","Texas",,"Cameron Co.","2 miles west of Rio Hondo","United States","Texas","Cameron",,,,"Phaulothamnus spinescens A.Gray",26.235348,-97.61432,"CLOVER",1034,"ACHATOCARPACEAE_CLOVER_1034",0,8,8,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.235348,-97.61432,"","","","FALSE","in"
1929673198,,"en","NY","NY","Vascular plants","PRESERVED_SPECIMEN","2592783","1659","E. U. Clover","PRESENT",1934-01-16,1934,1,16,,,,"US","Texas","Olmito","Cameron Co.",,"United States","Texas","Cameron",,,,"Phaulothamnus spinescens A.Gray",26.021745,-97.534153,"CLOVER",1659,"ACHATOCARPACEAE_CLOVER_1659",0,8,8,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,26.021745,-97.534153,"","","","FALSE","in"
3093978347,,,"UTEP","Herb",,"PRESERVED_SPECIMEN","UTEP:Herb:36172",,"Collector(s): O. F. Clarke","PRESENT",1969-08-29,1969,8,29,"in desert scrub",,,"MX","Sonora",,,"just S of Navajoa, off Highway 15, in dumping area, Navojoa","México","Sonora","Navojoa",,"O. F. Clarke",1969-08-29,"Phaulothamnus spinescens A.Gray",27.013109,-109.381692,"COLLECTOR",,"ACHATOCARPACEAE_COLLECTOR_",-1,7,6,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,27.013109,-109.381692,"","","","FALSE","in"
1946170106,,,"UTEP","Herb",,"PRESERVED_SPECIMEN","UTEP:Herb:50176","10849","Collector(s): Elsa Zardini","PRESENT",1989-02-17,1989,2,17,,,,"PY",,,,"Cerro Pero, 1 kilometer W of Destacamento Tororo","Paraguay","Guairá","General Eugenio A. Garay",,"Elsa Zardini",1989-02-17,"Achatocarpus praecox Griseb.",-25.916667,-56.25,"COLLECTOR",10849,"ACHATOCARPACEAE_COLLECTOR_10849",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-25.916667,-56.25,"","","","FALSE","in"
1455704094,,,"UTEP","Herb",,"PRESERVED_SPECIMEN","UTEP:Herb:79384","1825","Collector(s): Viviana Griselda Solis Neffa","PRESENT",2005-02-03,2005,2,3,,,,"BO",,,,"Parque Nacional Kan-Iya, Picado Hacia El N Del Campamento Tucavaca, Cordillera, Santa Cruz","Bolivia","Santa Cruz","Cordillera","Charagua","Viviana Griselda Solis Neffa",2005-02-03,"Achatocarpus praecox Griseb.",-18.506111,-60.806667,"COLLECTOR",1825,"ACHATOCARPACEAE_COLLECTOR_1825",-3,7,4,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-18.506111,-60.806667,"","","","FALSE","in"
1500197164,,,"UTEP","Herb",,"PRESERVED_SPECIMEN","UTEP:Herb:20474","3350","Collector(s): Andrew C. Sanders","PRESENT",1982-12-13,1982,12,13,"on sandy flats and along washes",,,"MX","Baja California Sur",,,"Between Punta Arena and Cabo Pulmo, 8.7 km (by Rd) SE La Ribera, Rincon, Los Cabos",,,,,"Andrew C. Sanders",1982-12-13,"Phaulothamnus spinescens A.Gray",23.5,-109.416667,"COLLECTOR",3350,"ACHATOCARPACEAE_COLLECTOR_3350",-3,8,5,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,23.5,-109.416667,"","","","FALSE","in"
1913942498,,,"UTEP","Herb",,"PRESERVED_SPECIMEN","UTEP:Herb:37743","GCC 5375","Collector(s): Gonzalo Castillo C., unknown","PRESENT",1988-08-27,1988,8,27,,,,"MX","Jalisco",,,"Rancho Cuixmala, Cerro de Careyes, in the Cumbres Section, E of Highway 200, La Huerta","México","Jalisco","La Huerta",,"Gonzalo Castillo C.",1988-08-27,"Achatocarpus gracilis H.Walter",19.454167,-104.972222,"COLLECTOR",5375,"ACHATOCARPACEAE_COLLECTOR_5375",-3,8,5,TRUE,500150,"Species","Accepted","Achatocarpaceae","Achatocarpus gracilis","H.Walter","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus gracilis","identified",1,TRUE,19.454167,-104.972222,"","","","FALSE","in"
1423898301,,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN","RB01049502","2025","G.D. Colletta","PRESENT",2014-11-13,2014,11,13,,,,"BR","São Paulo","Piracicaba",,"Campus da Esalq, próxima a guarita da engenharia.","Brazil","São Paulo","Piracicaba",,"C. Farney",2019-01-28,"Achatocarpus praecox Griseb.",-22.709167,-47.624722,"COLLETTA",2025,"ACHATOCARPACEAE_COLLETTA_2025",-3,9,6,TRUE,500159,"Species","Accepted","Achatocarpaceae","Achatocarpus praecox","Griseb.","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus praecox","identified",1,TRUE,-22.709167,-47.624722,"","","","FALSE","in"
912339738,,,"K","Herbarium",,"PRESERVED_SPECIMEN","K000407256","3897","Cornejo, X.; Bonifaz, C.","PRESENT",1995-05-21,1995,5,21,"Bosque seco tropical nublado estacional. Intervenido.",,"Arbol 4 - 5 m alto con espinas en las axilas de las ramas. Fruto verde con caliz 5 persistente.","EC","Manabí",,,"Prov. Manabí. Estero El Guasmo. Parque Nac. Machalilla.","Ecuador","Santa Elena","Santa Elena","Chanduy",,,"Achatocarpus pubescens C.H.Wright",-2.6,-80.77,"CORNEJO",3897,"ACHATOCARPACEAE_CORNEJO_3897",-3,7,4,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,TRUE,5,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-2.6,-80.77,"{""Ctrl_gbifID"":[{""value"":""912339738"",""freq"":1},{""value"":""1258939449"",""freq"":1},{""value"":""2998571105"",""freq"":1},{""value"":""3043040701"",""freq"":1},{""value"":""3043040702"",""freq"":1}],""Ctrl_scientificName"":[{""value"":""Achatocarpus pubescens C.H.Wright"",""freq"":4},{""value"":""Achatocarpus Triana"",""freq"":1}],""Ctrl_recordedBy"":[{""value"":""Cornejo & Bonifaz"",""freq"":2},{""value"":""Cornejo, X.; Bonifaz, C."",""freq"":1},{""value"":""Cornejo, X.;Bonifaz, C."",""freq"":1},{""value"":""Xavier Cornejo S.;Carmen Bonifaz B."",""freq"":1}],""Ctrl_recordNumber"":[{""value"":""3897"",""freq"":4},{""value"":""Cornejo Sotomayor 3897"",""freq"":1}],""Ctrl_identifiedBy"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_dateIdentified"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_institutionCode"":[{""value"":""GB"",""freq"":2},{""value"":""K"",""freq"":2},{""value"":""MO"",""freq"":1}],""Ctrl_collectionCode"":[{""value"":""GB"",""freq"":2},{""value"":""Herbarium"",""freq"":1},{""value"":""K"",""freq"":1},{""value"":""Tropicos"",""freq"":1}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":4.0}],""Ctrl_datasetName"":[{""value"":""Tropicos"",""freq"":1.0},{""value"":""empty"",""freq"":4.0}],""Ctrl_language"":[{""value"":""empty"",""freq"":5.0}],""wcvp_plant_name_id"":[{""value"":""500163"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_rank"":[{""value"":""Species"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_status"":[{""value"":""Accepted"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_family"":[{""value"":""Achatocarpaceae"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_name"":[{""value"":""Achatocarpus pubescens"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_taxon_authors"":[{""value"":""C.H.Wright"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_reviewed"":[{""value"":""Y"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""wcvp_searchNotes"":[{""value"":""Accepted"",""freq"":4.0},{""value"":""empty"",""freq"":1.0}],""Ctrl_fieldNotes"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_year"":[{""value"":""1995"",""freq"":5}],""Ctrl_stateProvince"":[{""value"":""Manabí"",""freq"":3.0},{""value"":""empty"",""freq"":2.0}],""Ctrl_municipality"":[{""value"":""empty"",""freq"":5.0}],""Ctrl_locality"":[{""value"":""Estero El Guasmo. Parque Nacional Machalilla. Bosque seco Tropical, nublado estacional. Intervenido."",""freq"":1.0},{""value"":""Prov. Manab  . Estero El Guasmo. Parque Nac. Machalilla."",""freq"":1.0},{""value"":""Prov. Manabí. Estero El Guasmo. Parque Nac. Machalilla."",""freq"":1.0},{""value"":""empty"",""freq"":2.0}],""Ctrl_countryCode"":[{""value"":""EC"",""freq"":5}],""Ctrl_eventDate"":[{""value"":""1995-05-21"",""freq"":5}],""Ctrl_habitat"":[{""value"":""Bosque seco tropical nublado estacional. Intervenido."",""freq"":1.0},{""value"":""empty"",""freq"":4.0}],""Ctrl_level0Name"":[{""value"":""Ecuador"",""freq"":2.0},{""value"":""empty"",""freq"":3.0}],""Ctrl_level1Name"":[{""value"":""Santa Elena"",""freq"":2.0},{""value"":""empty"",""freq"":3.0}],""Ctrl_level2Name"":[{""value"":""Santa Elena"",""freq"":2.0},{""value"":""empty"",""freq"":3.0}],""Ctrl_level3Name"":[{""value"":""Chanduy"",""freq"":2.0},{""value"":""empty"",""freq"":3.0}]}","{""Ctrl_gbifID"":[""912339738"",""3043040702;[3043040702]"",""3043040701;[3043040701]"",""2998571105;[2998571105]"",""1258939449;[1258939449]""],""Ctrl_scientificName"":[""Achatocarpus pubescens C.H.Wright"",""Achatocarpus Triana;[1258939449]""],""Ctrl_recordedBy"":[""Cornejo, X.; Bonifaz, C."",""Cornejo & Bonifaz;[3043040702]"",""Cornejo, X.;Bonifaz, C.;[2998571105]"",""Xavier Cornejo S.;Carmen Bonifaz B.;[1258939449]""],""Ctrl_recordNumber"":[""3897"",""Cornejo Sotomayor 3897;[1258939449]""],""Ctrl_institutionCode"":[""K"",""GB;[3043040702]"",""MO;[1258939449]""],""Ctrl_collectionCode"":[""Herbarium"",""GB;[3043040702]"",""K;[2998571105]"",""Tropicos;[1258939449]""],""Ctrl_datasetName"":["""",""Tropicos;[1258939449]""],""Ctrl_datasetName"":["""",""Tropicos;[1258939449]""],""Ctrl_stateProvince"":["""",""Manabí;[3043040702]""],""Ctrl_locality"":[""Prov. Manabí. Estero El Guasmo. Parque Nac. Machalilla."",""Prov. Manab  . Estero El Guasmo. Parque Nac. Machalilla.;[2998571105]"",""Estero El Guasmo. Parque Nacional Machalilla. Bosque seco Tropical, nublado estacional. Intervenido.;[1258939449]""],""Ctrl_level0Name"":["""",""Ecuador;[3043040702]""],""Ctrl_level1Name"":["""",""Santa Elena;[3043040702]""],""Ctrl_level2Name"":["""",""Santa Elena;[3043040702]""],""Ctrl_level3Name"":["""",""Chanduy;[3043040702]""]}","{""Ctrl_stateProvince"":[""3043040702""],""Ctrl_level0Name"":[""3043040702""],""Ctrl_level1Name"":[""3043040702""],""Ctrl_level2Name"":[""3043040702""],""Ctrl_level3Name"":[""3043040702""]}","TRUE","in"
3043039684,,,"GB","GB",,"PRESERVED_SPECIMEN","GB-0088402","5046","Cornejo & Bonifaz","PRESENT",1996-04-14,1996,4,14,,,,"EC","Loja",,,,"Ecuador","El Oro","Arenillas","Arenillas",,,"Achatocarpus nigricans Triana",-3.52,-80.04,"CORNEJO",5046,"ACHATOCARPACEAE_CORNEJO_5046",-3,7,4,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus nigricans","identified",1,TRUE,-3.52,-80.04,"","","","FALSE","in"
3043043727,,,"GB","GB",,"PRESERVED_SPECIMEN","GB-0088408","5301","Cornejo & Bonifaz","PRESENT",1996-09-01,1996,9,1,,,,"EC","Guayas",,,,"Ecuador","Manabi","Jipijapa","La Union",,,"Achatocarpus pubescens C.H.Wright",-1.48,-80.44,"CORNEJO",5301,"ACHATOCARPACEAE_CORNEJO_5301",-3,7,4,TRUE,500163,"Species","Accepted","Achatocarpaceae","Achatocarpus pubescens","C.H.Wright","Y","Accepted",TRUE,FALSE,1,FALSE,"groupable",FALSE,"Achatocarpus pubescens","identified",1,TRUE,-1.48,-80.44,"","","","FALSE","in"
2807317874,,,"TEX","LL",,"PRESERVED_SPECIMEN","00299972",,"Cornelius H. Muller","PRESENT",1945-06-12,1945,6,12,,,"Abundant in mesquite-dominated thorn shrub.","US","Texas",,"Kleberg","2 mi. W of Baffin Bay, 3 mi. E of Riviera.","United States","Texas","Kleberg",,"Turner, Billie Lee",2000-01-01,"Phaulothamnus spinescens A.Gray",27.426711,-97.668388,"CORNELIUS",,"ACHATOCARPACEAE_CORNELIUS_",-3,7,4,TRUE,500166,"Species","Accepted","Achatocarpaceae","Phaulothamnus spinescens","A.Gray","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Phaulothamnus spinescens","identified",1,TRUE,27.426711,-97.668388,"","","","FALSE","in"
3308750213,"Sánchez-Cordero Dávila V., S. Magallón, G. Salazar Chávez y D. Gernandt. 2020. Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM. Universidad Nacional Autónoma de México. Instituto de Biología. Bases de datos SNIB-CONABIO (plantas vasculares), proyecto KE002. Ciudad de México","es","IBUNAM","MEXU","Digitalización y Sistematización de las Colecciones Biológicas Nacionales del Instituto de Biología, UNAM","PRESERVED_SPECIMEN","1372135",,"I. Coronado G.; R. M. Rueda","PRESENT",2006-12-28,2006,12,28,,,,"NI","Chinandega",,"EL VIEJO","Reserva Natural de Cosigïna, comunidad La Salvia","Nicaragua","Chinandega","El Viejo",,"I. Coronado",,"Achatocarpus nigricans Triana",13,-87.617,"CORONADO",,"ACHATOCARPACEAE_CORONADO_",-3,7,4,TRUE,500156,"Species","Accepted","Achatocarpaceae","Achatocarpus nigricans","Triana","Y","Accepted",TRUE,FALSE,1,TRUE,"not groupable: no recordNumber",FALSE,"Achatocarpus nigricans","identified",1,TRUE,13,-87.617,"","","","FALSE","in"
